"activity_subset","percentile","value","strategy","strategyLabel","strategyGroup","strategyType"
NA,0.74,43.0483603688547,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.75,43.8869243754735,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.76,44.7006124024092,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.77,45.5509940102692,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.78,46.4495033375204,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.79,47.4429943720961,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.8,48.393709198823,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.81,49.4245326390264,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.82,50.4634014194795,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.83,51.4961602028691,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.84,52.5800833908437,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.85,53.6262919957422,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.86,54.7649042270342,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.87,55.9235292041945,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.88,57.1997935721979,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.89,58.5724895106824,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.9,59.8912680667679,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.91,61.281152215651,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.92,62.7574994001877,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.93,64.4074542960595,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.94,66.3166107118514,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.95,68.3583384343003,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.96,71.0242812518552,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.97,74.2916534568455,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.98,78.5201764198025,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.99,85.3089157022068,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,1,99.98876333654,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0,0.000200518041654441,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.01,0.72056653894753,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.02,1.35363731574659,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.03,1.91557160451961,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.04,2.44888217633497,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.05,2.9169985773169,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.06,3.38458440739471,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.07,3.83532762351426,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.08,4.24476178551001,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.09,4.66673401340163,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.1,5.0694703237623,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.11,5.46223570964044,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.12,5.80164526323966,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.13,6.18483397363703,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.14,6.54756359691699,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.15,6.90049260558646,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.16,7.25552194937653,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.17,7.62194306793794,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.18,7.9744928492477,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.19,8.30845312117087,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.2,8.67503627850567,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.21,9.03984036771853,"low_cost_discharged-adult_walk-in","Low cost discharged attendances (adult walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
