email,expertLabel,timestamp,which_phase,strategy,strategyLabel,strategyType,strategyGroup,exclude,range,lo,hi,comments_lo,comments_hi
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:17:26Z,2,raid_ip,Admissions with mental health comorbidities,length of stay reduction,Hospital activity ameanable to psychiatric liaison and community psychiatry,0,11,0,11,"i can only see this increasing as the incidence of mental health increases, particularly amongst children and young people adversely affected by the covid 19 pandemic and use of social media.
Mental health services are unable to respond to this growing need currently, and this is likely to continue making the acute Trust the default.","increased capacity in mental health services for crisis management, and also preventative services.
co working with acute Trusts for patients with combined physical and mental health needs.
increase in numbers of clinical physiologists available to provide psychological support to patients particularly those with chronic conditions."
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:14Z,2,evidence_based_interventions_vasuclar_varicose_veins,Interventions with limited evidence - Vascular,inpatient admission avoidance,Planned surgical activity (adult),0,13,10,23,expectations of patients,alternative treatment methods for symptomatic varicose veins
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:17:31Z,2,readmission_within_28_days,Emergency readmissions within 28 days,inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,13,0,13,"likely to continue increasing due to inadequate community and primary care
inadequate mental health services
patient unsuitable for virtual 
failure of care package
carer becomes unwell
health inequalities, deprivation, cost of living impacts, unable to afford heating, good food etc","ED frequent attender support (multi agency)
Chronic disease management support
Virtual ward follow up may reduce some readmission
Social care interventions - housing, heating, food etc


"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:59Z,2,low_cost_discharged-adult_walk-in,Low cost discharged attendances (adult walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,14,0,14,if no alternatives are made available the default will still be to attend ED,community pharmacists able to prescribe NHS prescriptions free for those who qualify
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:12:07Z,2,enhanced_recovery_prostate,Enhanced recovery (prostate surgery),length of stay reduction,Planned surgical activity (adult),0,15,5,20,significant gains already,more widespread use of robot
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:12:21Z,2,eol_care-3+_days,End of life care admissions (died within 3-14 days),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,15,0,15,"lack of community service to support preferred place of death
in our area their is no hospice and just 3 end of life beds.","provision of hospice care in addition to the hospice at home model as this doesn't work for all, particularly in deprived settings
a virtual ward type arrangement might be effective for some patients
needs good end of life planning particularly for care homes"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:31Z,2,enhanced_recovery_bladder,Enhanced recovery (bladder surgery),length of stay reduction,Planned surgical activity (adult),0,18,0,18,"early gains already achieved
increasing health inequalities, poverty, frailty, patients living alone and lonely, mental health incidence etc","widespread adoption of enhanced recovery pathway including prehabilitation
reduced waiting times for surgery
single inpatient bedrooms in new hospitals, improved sleep etc

"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:49Z,2,enhanced_recovery_hip,Enhanced recovery (hip surgery),length of stay reduction,Planned surgical activity (adult),0,18,19,37,"early gains already achieved
increasing health inequalities, poverty, frailty, patients living alone and lonely, mental health incidence etc
complex cases including revisions, commodities (increasing osteoporosis incidence ","move to more daycase, benefit of leaning from high volume procedure
widespread adoption of enhanced recovery pathway including prehabilitation
reduced waiting times for surgery
single inpatient bedrooms in new hospitals, improved sleep etc
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:10:33Z,2,bads_daycase_occasional,Elective surgery - recommended occasional day case,length of stay reduction,Planned surgical activity (adult),0,19,0,19,"a lot of focus has already taken place on this, particularly in view of the high bed occupancy and the need to be adaptable to achieve any elective surgery activity, therefore the scope to increase further is far less.
Ageing population and increased frailty. Long waits for surgery such that deterioration of condition and general health (physical and mental) occurs. Some surgery is not suitable currently for day case. ","Further advancements in surgery/anaesthetics, more use of local anaesthesia, use of technology e.g. robotics.
Acceptance amongst surgeons, sharing of good practice examples from around the world"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:12:27Z,2,evidence_based_interventions_ent,Interventions with limited evidence - ENT,inpatient admission avoidance,Planned surgical activity (adult),0,20,5,25,"expectations of GPS, patients, parents.
surgeons unwilling to change practice","sharing of good practice
commissioning intentions
could be a public health campaign
other non-surgical options
obesity prevention strategies"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:12:32Z,2,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,inpatient admission avoidance,Planned surgical activity (adult),0,21,5,26,"rates are already low
not all of these procedures sit in the unnecessary category.","advances in pre surgical diagnostics 
alternative non surgical treatments available"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:17:53Z,2,tele_conversion-adult_surgical,Telephone appointments (adult non-surgical),outpatient delivery mode,Planned medical activity (adult),0,21,0,21,"poor uptake of digital technology
problems with network speed
not having enough admin support or physical space for virtual appointments","good uptake of digital technology
with good network speed
 enough admin support and physical space for virtual appointments
EPR
winning over consultants to this way of working"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:18:04Z,2,tele_conversion-child_surgical,Telephone appointments (child non-surgical),outpatient delivery mode,Planned paediatric activity,0,21,0,21,"poor uptake of digital technology
problems with network speed
not having enough admin support or physical space for virtual appointments","good uptake of digital technology
with good network speed
 enough admin support and physical space for virtual appointments
EPR
winning over consultants to this way of working"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:17:47Z,2,tele_conversion-adult_non-surgical,Telephone appointments (adult surgical),outpatient delivery mode,Planned surgical activity (adult),0,22,0,22,"poor uptake of digital technology
problems with network speed
not having enough admin support or physical space for virtual appointments","good uptake of digital technology
with good network speed
 enough admin support and physical space for virtual appointments
EPR
winning over consultants to this way of working"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:10:53Z,2,bads_outpatients_or_daycase,Elective surgery - recommended mainly outpatient procedure or day case,length of stay reduction,Planned surgical activity (adult),0,23,19,42,difficult to conceptualise this measure in addition to the move to day case and the move to out pt procure categories already commented on. much the same rationale would apply.,as above
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:17:59Z,2,tele_conversion-child_non-surgical,Telephone appointments (child surgical),outpatient delivery mode,Planned paediatric activity,0,23,0,23,"poor uptake of digital technology
problems with network speed
not having enough admin support or physical space for virtual appointments","good uptake of digital technology
with good network speed
 enough admin support and physical space for virtual appointments
EPR
winning over consultants to this way of working"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:54Z,2,low_cost_discharged-adult_ambulance,Low cost discharged attendances (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,24,0,24,if no alternatives are made available the default will still be to call an ambulance,a telephone advice line for ambulance crews ahead of conveyance for cat 2 calls
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:12:02Z,2,enhanced_recovery_knee,Enhanced recovery (knee surgery),length of stay reduction,Planned surgical activity (adult),0,25,26,51,"complex cases including redos and comobidities including mental health issues
long waits for surgery
estate restraints such as multi bay wards","increase in day case - high volume procure creates learning
more prehabilitation use
digital monitoring at home"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:10Z,2,frequent_attender-adult_ambulance,Frequent attenders (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,26,0,26,noting that this is currently increasing which is likely linked to difficulties getting appointments in primary care and mental health services.,"a targeted MDT approach that addresses the individuals issues and weans them off attending ED as their default. this has been previously tried successfully but needs funding to restart.
a telephone advice line for ambulance crews ahead of conveyance for cat 2 calls"
